id,date
TRTOKCG128F4287292,2001
TRTOKDK128F428C4F2,1999-09-14
TRTOKHA128F92D1D81,1992-06-02
TRTOLCQ128F9330A2C,2006-10-04
TRTOLDF128F427A979,2000-11-21
TRTOLEM128F422CFF1,1998
TRTOLET12903CE4535,2007-06-16
TRTOLFD128F42B233C,2002
TRTOLJV128F426C149,2008-02-19
TRTOMNX128E0781A21,1998-08-24
TRTOMOM128F932122E,2008-04-04
TRTOMOR12903CCB2E4,1998
TRTOMUX128F92E872C,2004
TRTOOTC128F92EB05F,2002
TRTOOUM128F92FA84E,2007-04-06
TRTOOWU128F42AD957,2002
TRTOOXN128F931E7BC,
TRTORNJ128E07862AA,1992-10-06
TRTORPV128F92E01F3,2008-08-29
TRTORQC128F9328888,2004-09-06
TRTOTRF128F4277D33,2008-11-10
TRTOTRQ128F932983A,2009-01-23
TRTOVWD128F92F4227,2007-10-23
TRTOVXD128F1473C58,2005-11-03
TRTOWAG128F93145ED,2005-10-18
TRTOXII128F427EBF0,2002
TRTOXMA12903CCDE10,2016-03-25
TRTOXNK128EF3640A9,2004-04
TRTOXNY128F4222CAE,2008-05-05
TRTOYMY128F4259DBB,2003-02
TRTOYOL128F92F745D,2011-08-20
TRTPAFQ128F426301F,1990
TRTPAHO128F4297144,2003
TRTPAHZ128F4269797,2000-08-19
TRTPDJA12903C9D1ED,1969
TRTPDLY12903CA480E,2009-08-06
TRTPDQX12903CFB567,2012-01-27
TRTPDSK128F930BCA5,2006-03-16
TRTPGLP128F42955D3,1998-08-26
TRTPGMT128F9331D61,2005-10-18
TRTPGQJ12903CD4A64,1995
TRTPGRE128F9300ABF,2009-03-13
TRTPGUG128F1459EB1,2003-09-09
TRTPGXQ128F92F7050,2004
TRTPICP128F423E9EE,1996
TRTPIEF12903CDD750,2015-04-24
TRTPIEP128F14A929B,2001-10-16
TRTPIGI128F92F13F0,1997-11-04
TRTPIPU128F93000B5,1993
TRTPITT128F4279099,2010-08-20
TRTPIUW128F9359171,1993
TRTPKGU128F428EA84,2007-07-09
TRTPKHS12903CDEE27,1991
TRTPKIK128F1497C1D,1987
TRTPKIY128F93011EF,1977
TRTPKJG128F4248893,2007-09-03
TRTPMQP128F4255668,2007-11-19
TRTPMSU128F92F8BEE,2008-10-24
TRTPMVX128F149194D,2012-03-30
TRTPOVP128F145B3C4,2009-03-17
TRTPOXG128F92E85DA,1995-03-28
TRTPQBR128F145C4D7,2010-07-30
TRTPQDB128F93116BE,1983-07-06
TRTPQHZ128F428876A,2004-03-24
TRTPQMI12903D0A649,2004-06-21
TRTPQSW128F93433C8,2006
TRTPQVS128F9355C39,2008-05
TRTPQXA12903CF5007,2007-11-16
TRTPTMA128F931292B,1989
TRTPTRM128F4279187,1982
TRTPVZU128F42436FA,2008-01-23
TRTPWDL128F428F4E1,2003
TRTPWGQ128F93166FD,2003-01-28
TRTPWSI128F4227C29,2012
TRTPWST128EF343A43,2007-03-30
TRTPWWP128F1486DF3,2007
TRTPWYG128F932C323,2018-07-18
TRTPXBP128F4233C54,2007-07-17
TRTPXBP12903CE49D5,2014-11-10
TRTPXBY128F9315522,2012-02-13
TRTPXSJ128F934C2F1,2008-10-31
TRTPXSS12903CC6E5F,2006-11-14
TRTPXTK128F92D35C0,2002
TRTPXUB128F931C3E0,2008-05-13
TRTPXUS128F934B551,2006-08-29
TRTPXWB128F429A227,2005-10-11
TRTPXWT128F92FE179,1998
TRTPYNA128F4263B88,1985-06-18
TRTPYOS128F427A713,1988
TRTPYUR128F4274B15,1997
TRTPYVX128F930C333,2006-09-30
TRTPZTN128F93026FC,2004
TRTPZUO12903CA92C3,1990
TRTPZWE128F1497E55,2005-01-18
TRTPZXA128F92F9545,2009-02
TRTQBSN128F42AF174,2018-03-16
TRTQBXB128F933B422,2013-09-18
TRTQEXI128F936683B,2010
TRTQEYU128F42AD05A,2011-12-05
TRTQFBH128F42AA45A,2014-07-22
TRTQFEI128F9307558,2011-06-21
TRTQGTZ128E079387E,1996-11-19
TRTQIDG128F428268E,2008-11-26
TRTQIDS128F93135F5,2000
TRTQIIC128F42624F7,2004
TRTQJZQ128F425D9AE,2006-10-31
TRTQJZZ128F92F2A88,2015-02-19
TRTQKFN128F92CBC19,1998
TRTQKHR128F92D1499,1980-05
TRTQLJG128EF34FA78,1995
TRTQLNL12903CED36A,2009-10-06
TRTQLQX12903CF7C04,2006
TRTQLSJ128F429762B,2012-03-29
TRTQNHL12903CB5479,1994-01-18
TRTQNHP128F93096F9,2012-08-28
TRTQNKQ128F92CEF55,1980
TRTQNKW128F9318190,2005
TRTQNQS128F93036AD,1981-04-13
TRTQOWU12903CD54A4,2009-10-13
TRTQOXN128F92F2CF0,1996
TRTQOXV128E0786E3C,1986-06-05
TRTQOZY12903CF25A0,2018-02-09
TRTQPEP128F428AE87,2001
TRTQPGI12903CA5F70,
TRTQPMB128F428F243,2003-02-18
TRTQPON128F42B153F,2007-09-25
TRTQQQY128F427D57A,1969-01
TRTQQVF128F934AF0E,1983
TRTQQVX12903CB601C,1993
TRTQQWX128F4232751,2005-04-25
TRTQRAL128E0781135,1996
TRTQRCT128F42858D6,1999-10-12
TRTQRGO128F42825F9,2012-10-05
TRTQRHF128F4237236,1990-04
TRTQSRT128F42A51E5,2013
TRTQSTJ128F930500D,
TRTQSUO128E0793008,1974
TRTQTAQ12903CDF98A,2005
TRTQTCN128F4295057,2019-11
TRTQUOX12903CA4F3D,2006
TRTQUSW12903CF1DC4,2000-10-31
TRTQUWD128F9341A15,2009
TRTQUYM12903CEC649,2002
TRTQVVB128F1463C3A,1988
TRTQVVL128F427614C,1995-04-20
TRTQWAT128F42596D8,1960-05-02
TRTQWDF128F422B912,2007-10-30
TRTQWHV128F42870F0,1968-01
TRTQXDQ128F426351D,1989
TRTQXEL128F931EE2A,2009-06-02
TRTQXGS128F9305980,1991
TRTQXLP128F9342613,2008-09-17
TRTQXMR128F42634D4,2005-03-01
TRTQXMU128F930414F,2008-04-22
TRTQXOR128F426AC9D,2004
TRTQXRT128F93229AB,1988
TRTQXSC128F4216C8A,1999-05-04
TRTQXTC128E079614E,1996-11-05
TRTQXUX128F423EE4C,2007-07-02
TRTQXVY128F427957B,2007
TRTQYGE128F4292F71,1992
TRTQYWH128F9337703,2004-09-21
TRTRAGE128F42BC9A5,2012-03-17
TRTRALC128F424A076,2007-09-18
TRTRAMI128F428679F,2008-07-01
TRTRAOD128F933704F,1999-04-06
TRTRBSY128F4251C2F,1988
TRTRBWR128F42683B4,2014-02-17
TRTRBWU128F930522A,2000-09-26
TRTRCXL128F930B490,2009-04-03
TRTRDCY128F92FA37E,2000
TRTRFCP128F14569B0,1999
TRTRFFG128F42B1E68,1997
TRTRFPL12903CEA5AD,2013
TRTRFQI128F145FE8B,1974
TRTRFRE128F425AC1B,2005-08-18
TRTRFTF12903CB0418,1996
TRTRFTV128F4248479,2002-03-05
TRTRFVY12903CE7C00,2014-06-01
TRTRFXD12903CB534B,2005-03-01
TRTRFYJ128F9344E28,1991
TRTRGDF128E07989CF,2001
TRTRHQB128F42B643E,1986
TRTRHRL128F42A8E2E,2003
TRTRHRP128F429351B,1988-06
TRTRHSP128F42A4CE5,2020-09-30
TRTRHTH128F42480A5,2015-08
TRTRHUP12903CDD5EC,2003-10-07
TRTRIJQ128F42785A7,2000
TRTRIJQ12903CC529F,1989-11-21
TRTRILJ128F92F512C,2009-05-19
TRTRKSM128F425E0C0,2015-03-31
TRTRKTV12903CE4F46,2000-06-06
TRTRKVI128F932683A,1995-05-19
TRTRLJN128F9330520,2009-01-27
TRTRLMN128F92DFAC5,2008-07-04
TRTRLNH128F423C320,1984
TRTRLSZ128F930BD34,1994
TRTRLTO128F42A51F4,1961
TRTRNUV128F92D303F,2005-10-10
TRTRNUV12903CA595F,1984
TRTRNWR12903CCA748,2005
TRTROAP128F934342F,2009-08-31
TRTROBT128F92F99E1,2013-10-01
TRTROCV128F427001F,2016-01-13
TRTROEY12903CFB201,2000-10-02
TRTROFH12903CF9171,2001-08-07
TRTRQNI128F427804E,2015-01
TRTRQQO128E07993AA,
TRTRQWU128F1470337,2003-06-24
TRTRQYN128F92F01E3,2008-04-11
TRTRQZE128F4214061,1998
TRTRRBA128F146043E,2008-02-05
TRTRRFJ12903CA60EE,1991
TRTRRMP128F42624F1,2000-08-29
TRTRROS128F426BF43,1959-05
TRTRRSB12903CCFF87,2009-07-27
TRTRRSV12903CC7844,1998-08-25
TRTRRTT12903CE707F,1997
TRTRRUF12903D0AB58,2006-01-28
TRTRRUM128F9314D95,1979
TRTRSSJ12903CBDBD2,2009-03-24
TRTRSVI12903CC7FB1,2016-12-01
TRTRSXI128F4277C5F,2000
TRTRTEC128F930492E,1993
TRTRTOE128F92CC338,2011
TRTRTOW128EF34861B,1997
TRTRTPQ128F426641A,1997
TRTRTUY128E078ECCE,1989
TRTRTXS128F4232D9D,1995
TRTRTYA12903CDCF91,1989
TRTRTYQ128F92DF4FF,2005-05-24
TRTRUCN128F4271986,2014-04-01
TRTRUGZ128F42195E4,1996
TRTRUIU128F92EF4AD,1998-10-06
TRTRUMA128F933925D,2007-10-22
TRTRUMK128F427F3DC,2005
TRTRWCP128F92DF37F,2009-06-02
TRTRWEL128F4291BD6,2000-09-05
TRTRWGA128F4257A0C,1990-09-28
TRTRWQC12903CDC95F,2002
TRTRWRH128E078E1D6,2005-06-28
TRTRWYJ128F146920B,1995-07
TRTRWZC128F4214284,2014-05-09
TRTRYVW128F4261AD0,2006
TRTRYYB128F425A39F,1996-10-29
TRTRZAP12903CB0EFE,2013-05-07
TRTRZFL128F149208B,1998-10-20
TRTSATJ128F92F7A7C,1988
TRTSAUB128E07859FC,2004
TRTSAWN128F145BF25,1983-03
TRTSDBF128F42326DB,
TRTSDES128F148C6BA,1995-04-20
TRTSDJS12903CF53A6,2020-09-25
TRTSDJW12903CFCA1B,2008-12-23
TRTSFLW128EF34C555,2019
TRTSFNA128F428828E,2001-05-15
TRTSFOU128F92F2291,2006-11-14
TRTSICR128F933D528,1995
TRTSIZU128E0793473,1997-08-21
TRTSJBE128F145418A,2016-10-14
TRTSJBV128F9344C47,2006
TRTSJCZ128F14875CE,1994
TRTSKLE12903CF6230,1992-05-12
TRTSKLJ128E078FB24,1995
TRTSKME128F424EDF3,2013-09
TRTSKPW128F148C80D,2003
TRTSKTP128F92C6A49,2008-01-01
TRTSKTR128F426A73D,2009-01-30
TRTSLIK128F92DFF7C,2006-01-25
TRTSLJC128F92E8232,2012
TRTSLJW128F425A810,1999
TRTSLNE12903CD4F5C,2001
TRTSLOO128F92D1646,2009-04-14
TRTSLSR12903CB600D,2011
TRTSMQB128F92D002D,2012
TRTSMRC12903CC656F,2011-01-10
TRTSMTK128F92F6052,2008
TRTSOXF128F428A23A,1997
TRTSPFU12903D0888B,2000
TRTSQGF128F930A941,2004-03-01
TRTSQHD12903CE87CA,2006-02
TRTSQHP128F1495F6C,2006
TRTSQJK128F424D0A4,2003-03-17
TRTSQKR128F4267A6F,2008-04-22
TRTSQLF128F9330521,2008-11-08
TRTSQSO128F4299833,1977
TRTSQSP12903CAE34F,2002
TRTSQXN128F92E7F8C,2009-03-03
TRTSQYT128F149EC08,2003-06-01
TRTSQZX128EF34DB8A,2012-04-28
TRTSRVG128E07825BE,2013
TRTSRWX128F428BAF7,2018-03-09
TRTSRZZ128F9333CAC,2007-03-07
TRTSSFA128F932EDC8,2008-10-28
TRTSSMY128F42853C7,2008
TRTSSPG128F42986D2,2004
TRTSSRY128F149746B,2019-03-22
TRTSSTE128F4263E4D,2001
TRTSTKF128F932F7F6,2002
TRTSTKZ128F427E57A,2011-09-06
TRTSTMA128F14AEC4E,1984-04
TRTSWLF128F4291158,2012-07-03
TRTSWNM128F42970C8,2014
TRTSWVS12903CB9A0C,2007-07-25
TRTTAAB12903CCF8A9,2001-11-20
TRTTACB128F93607DB,2004-11-04
TRTTAFD128F424E83F,1987
TRTTAGM128F425A4F3,1997
TRTTBRZ12903CFB863,1978
TRTTBTB128EF33DB8E,2003-11-25
TRTTBUT128F4292881,1971
TRTTBVS128F421CD2E,2007-09-04
TRTTBVT128F9309BA5,2010-03-29
TRTTBVU128F4276226,1989-10-23
TRTTCCE128F42809D3,2005
TRTTCDE128F4264900,1998-10-13
TRTTCEJ128F426BB27,1992
TRTTCGU128F148FC40,2001-10-22
TRTTCGV128EF353C21,1997
TRTTCQP128F4259E99,1999
TRTTCRJ128F933BCB8,2008-11-14
TRTTESV128F424E903,2003-05-13
TRTTEUP12903D04003,1991
TRTTEWC128F9304D68,2004-09-27
TRTTEXB128F1458642,1991-07-21
TRTTFBK128F92F9B56,2004
TRTTFID128F92E010A,1998
TRTTFIN128F4234C40,1998-11-25
TRTTHUM128F424DA39,2007-09-25
TRTTHVD128F42348EA,2014
TRTTHYT128F9344B85,2010-04-24
TRTTKEV128F42A9B23,2016-01-02
TRTTKJI128F930529A,1995-10-09
TRTTKPD128F14B03C2,1972-02-15
TRTTMGA128F14805A1,1985-03-21
TRTTMJO128F426D28F,1987-02
TRTTMOP128F14546F7,1972
TRTTPIH128F92DBB80,1994
TRTTPNC12903CDB2ED,1996
TRTTPOY12903CF3C81,1997
TRTTQNC128F425C375,2001-03-27
TRTTQNR128F4244F95,2011-06-10
TRTTQPP128F93438DD,2016-09-23
TRTTQQG128F147D9F5,1998-09-22
TRTTQSP12903CB2A94,1999-01-12
TRTTRTY128F4213986,1995-10-31
TRTTRUL128F1479BC6,2005
TRTTRZN128F92C3FD0,2000-04-17
TRTTSAU128F148AD92,2002
TRTTTFM128F932CC2A,2011-09-23
TRTTTFT128F428ABE2,2004
TRTTTKG128E078E766,1999-11-30
TRTTTKL128EF3685F1,2015-10-31
TRTTTUW128F93436EF,2001-02-20
TRTTTVV128F422C1F2,2008-05-05
TRTTTWP128F428A86A,2006
TRTTVOY128F42A84B3,1984
TRTTVPK128F932E33F,2003-07-15
TRTTVSF128F933965E,2002
TRTTYGX128F425A8D0,2005-08-01
TRTTYHH128F148C533,1994-01-05
TRTTYQB128F426AB44,2020-01-28
TRTUATS128F9300A68,2001-12-31
TRTUAVW128F92D163E,2011-03-16
TRTUCMU128F14530C7,1999
TRTUCNP128E07897EE,1968-10
TRTUCRY128F932EC4C,2001
TRTUCUY128F92E1D24,2003-12-01
TRTUDVV12903CEBE3B,1991
TRTUDXG128F1484B5B,2014-05-26
TRTUDXW128F92CE20D,2008-09-24
TRTUEHF12903D07078,2001
TRTUEHJ128F42934A5,2007-05-22
TRTUEII128F428F8E4,1992
TRTUEKZ12903CA4B63,2000
TRTUELA128E078AF3E,2003
TRTUEPQ128F92D32F9,
TRTUEPW128F9306179,2005
TRTUESS128F42B34D2,2004-03-29
TRTUEYP128F930C12B,2000
TRTUFQZ128F424357A,2005-05-30
TRTUFRR128F427ADAC,2016-12-09
TRTUGFA128F4264EFB,2005-03
TRTUGIC128F14AEB4B,2017-04-13
TRTUGKG128F92EC3C1,2019-10-18
TRTUIBL128F9315B08,1996
TRTUICO128F4296CF4,1999-08-03
TRTUICW128F92FA4C5,1993-05-25
TRTUIQB128F1464CBE,2003-09
TRTUIRP128F4270147,2001
TRTUJBR128F428CE1A,1994-08-01
TRTUJGV128EF3409B2,1998
TRTUJIC128F426A12D,2002
TRTUJKL128F424D824,2000
TRTUJMY12903CC507A,2015-03-20
TRTUKNG128F42ADFE5,2006-03-20
TRTUKNH128F426AFA1,1999-10-05
TRTUMHE128E078194D,2001-08
TRTUMOF12903CD5344,2013-04-12
TRTUMOU128F930344E,2004
TRTUMPV128F42283C1,2001
TRTUOPF128F92EA678,2005
TRTUOQD128F42644C5,1997
TRTUOSK128F934C498,2019-07-18
TRTUPEG128F426A69D,1991
TRTUQKX128F423B9A5,2005-10-11
TRTUQUE128F42A44F0,2010-04-29
TRTUQWX12903CE81DC,2002-08
TRTUSHE128F1464844,
TRTUSIB128F42564E2,2006-09
TRTUSIS128E0781FD5,1991-06-25
TRTUSKJ128F9343C30,1999
TRTUSPF128F423C6C9,2021-02-14
TRTUUPT128F426A361,1996-10
TRTUUQG12903CD5FF9,2008
TRTUURK128F429764C,2001-02-13
TRTUURR128F42AE2CA,2003-04
TRTUWVW12903CE8282,1995-09-22
TRTUWVZ128F427B53D,1965-09
TRTUWWK128F9326622,2003-07-07
TRTUWYL12903CB9CAA,2009-09-08
TRTUXGE128F930C0DD,2007-06-27
TRTUXLQ128F93447D0,2012
TRTUYQV128F4285760,2003-03-11
TRTUYUV128F1466FF4,1995
TRTUYYP12903CAC430,2010-03-08
TRTUYZR128F934B775,2020-09-18
TRTUZCD128F4278125,2008-07-25
TRTUZMA128F423D386,1992-05-14
TRTUZPO128F930D3DE,1988-10-01
TRTUZSN128F92D7338,2000
TRTUZVH128F92E683C,2001-05-29
TRTUZZU12903CED48E,1995-12-22
TRTVACC128F429102A,1999
TRTVADK128F4278579,2000-10
TRTVCGG128F92F087C,2006-07-18
TRTVCHE12903CC5BE6,2006-10-24
TRTVCJO128F93130C0,2002-12-02
TRTVCWJ128F428B001,2013-03-18
TRTVCYK128F934ABEC,1995
TRTVDAK128F1485CCC,2003
TRTVDCG128F930CB1C,2000-02
TRTVDCO128F93026D5,2006-02-15
TRTVDDV128F93030BE,2003
TRTVDIZ128F4259C54,2013-10-07
TRTVDJB12903CB8D62,1997
TRTVDKN128F42875C4,2005-03-08
TRTVDLT128F425688F,1987-11-18
TRTVDQG128F4295DCA,2012-02-28
TRTVDTF12903CD0076,1997
TRTVDTK128F9317F32,1999-05-11
TRTVDUB128F4229540,2001-03-02
TRTVEBV128F92DD526,2008
TRTVGKR128F931F6EC,2009
TRTVGQO128E078506B,2020-11-29
TRTVGSH128F14898D5,2008
TRTVGTC128F92D535D,1994-01-14
TRTVHRS128E07860A2,1999-12-21
TRTVHTQ12903CF31EA,2002-07-01
TRTVHUA128F932A9E1,1990
TRTVHVC128F9313C7D,2004
TRTVHWY12903C95B43,1993-02-01
TRTVHXK128F425D56F,1994-10-18
TRTVKBO128F426F3A2,2005-06-15
TRTVKCR128F1474355,2015
TRTVKKO128F425C63E,1992-07-01
TRTVKOT12903CF1DC0,2003
TRTVMJF12903CEA244,2001-01-23
TRTVMJU128F4280A93,2020-06-17
TRTVMKJ128F4259DE0,2003
TRTVMOS128F92C64C8,2008-09-22
TRTVMSG128F4277DEA,2003-06
