id,date
TRGNTPJ128F42912FE,2017-05-05
TRGNTQN128F42755FF,2005-06-20
TRGNTQO128F425C1F1,2007-09-12
TRGNVIJ128F427D62C,1995-09
TRGNVRZ128F9327339,1998-10-27
TRGNVVN128F4261DBC,1986
TRGNXBG128F1499EF6,1996-04-16
TRGNXBM128F42911B4,2000-07-03
TRGNXCQ128F4258553,1994-06-28
TRGNXDW128F4270FD9,1998-01-28
TRGNZRO128E0783D4D,1992
TRGOCJT128F933BBD2,2014-09-21
TRGOCLK128F92E3090,1996-11
TRGOCNW12903CD6354,2000
TRGOEDS128E078112A,1993
TRGOEIA128F4213438,2006
TRGOEIO128F4250CB8,2017-08-01
TRGOELC128F932DFA9,2007-11-06
TRGOENS128F14771C2,2003-09-23
TRGOFNO128F42AE3B2,2004
TRGOFRY12903CDCAFA,2008-04-01
TRGOHUV128F427D202,1999-04
TRGOHUV128F428B572,2002-02-05
TRGOHVW128F92F6E4A,2003-02-03
TRGOHXC128F932F9B0,2009-09-24
TRGOJNK128F92F2A03,1984
TRGOJQL128F428CBCF,2002-01-22
TRGOKVL128F93147F8,2009-04-20
TRGOKZD128F933154F,1966-07-18
TRGOLAX128F92F87BF,1997
TRGOLBX12903CA56CE,2017-08-25
TRGOLGX128F4281441,2007-05-16
TRGOMDR128F42BCD28,2018
TRGOMIJ128F4263AD6,2019-10-29
TRGOMIW128F930C24C,1996-03-05
TRGOOZU128F42AF25D,2006-06-23
TRGOPLD128F931644A,2014-08-26
TRGOPTL128F931B481,2009-08-07
TRGOPTS128F147BC21,1999-06-22
TRGOPUC128F428BA1B,2006-05-08
TRGOPWL128F14A6D75,1984
TRGOPZJ128F42933CB,2021-01-24
TRGOQAQ128F428FEBE,1973-02
TRGOQEQ128F4267639,2016-09-15
TRGOQHX128F14AE578,1988
TRGOQKW128F934ABB4,2019-07-12
TRGOQOD128F14A2082,2015-01-04
TRGOQYP12903CDF8D5,2008-11-10
TRGORWP128F92C49E3,2010-05-25
TRGORXQ128F4273928,2014-07-25
TRGOSDR128F4233A8A,1996-11-05
TRGOSJX128F93275ED,2003-03-11
TRGOURU128F931D030,2005
TRGOUTY128E0791C76,2004-10
TRGOWXT12903CDF6CD,2001-10-22
TRGOWZQ12903CDC96A,2000
TRGOYGO128F14761E2,1993
TRGOYGS128F4263CC9,2000-04-01
TRGOYIH128F4253C2F,2008-01-15
TRGPAAS128F4255266,2001-01-11
TRGPAAX12903CCC508,2008-11-11
TRGPACB128F92CFCB0,1998
TRGPAEC128F9302203,2008
TRGPCEV128F93419C3,2004-08-27
TRGPCRR128F14919B5,1983-09-18
TRGPEEF128F428D59C,2004-10-18
TRGPEFN128F426CCE3,2007-08-14
TRGPEHF128F92EC4C4,1992
TRGPEIM128F4221331,2001
TRGPENP128F9344A4C,2005-08-23
TRGPHCU12903CB5B38,1995-11-21
TRGPHDC128F92D817D,2008-09-30
TRGPHEQ128F92F5DDC,2000-03-27
TRGPHKT12903D09F77,2007-01-12
TRGPHYQ128F92DEC4D,2014-08-19
TRGPHZI128F930F51D,1991
TRGPIAK128F424D681,2001
TRGPJIL128F4283E5F,1990
TRGPJOL128F423082C,2002
TRGPJQQ128F42B20EE,2015
TRGPNKL128F421EE67,2002
TRGPNMC128EF344504,2007-04-02
TRGPNMG128F9304177,1997
TRGPOQY128F92EFDE8,1996-04-15
TRGPOTH128F1490096,1993
TRGPOWI128F92FE428,2002-05-21
TRGPRQM128F92E2E4E,2012
TRGPRUE128F9319B35,1991
TRGPRVS12903CD84A4,2011-05-03
TRGPRYO128F148DFC1,2014-06-02
TRGPSBG128F426F0CE,2006-10-30
TRGPSBW128F9300B87,2007-04-24
TRGPTOQ128F14B038A,1978-04-13
TRGPTOU128F9340A4F,2014-01-18
TRGPTPT128F92CFBC1,2008-09-26
TRGPTSG12903CDF83B,1980
TRGPTXB128F92F15E2,2003-07-01
TRGPVIU128F1486DEF,2007
TRGPVJQ128F9311293,2007-06-12
TRGPVKA128F4217D08,2007-02-27
TRGPVMB128F148B364,1986-04
TRGPVNV128E078A1EA,2000-05-15
TRGPWHX128F42BC26E,1982
TRGPWKU128F42A0398,1999
TRGPWLE128F92C3FD1,1994
TRGPWOZ128F92D1ABE,1999-08-24
TRGPYON12903CEA111,2003-06-17
TRGPYTY128F92DDE4A,2004-01
TRGPZNP128F92DE67D,2008-10-07
TRGPZRZ128F14784F5,2006-06-19
TRGQBOY128F92FE8D3,2011-03-25
TRGQBUS12903CF0393,2008
TRGQBXT128E07951C5,1994
TRGQBYG128E07956B0,1991
TRGQBZN128F146B1E2,1993
TRGQEGV128F92E4504,2009-02-24
TRGQEHG128F145877F,1989
TRGQFMD12903CA8185,1999
TRGQFNS128F425A768,2004-09-06
TRGQFOD128F932E5E7,2009-01-20
TRGQFPN12903D06FE7,2008-01-15
TRGQFRU128F427DD32,2007-06-25
TRGQFRY128F423E5BC,2020-12-30
TRGQFTT128F92E833C,2002-09-24
TRGQGEM128F930D223,2012-08-13
TRGQGHU128F146F799,1995
TRGQGHU128F92D133B,2001
TRGQGLP128F429B0DD,2002
TRGQGLY12903CB8544,2009
TRGQGMA128F425848C,2015-11-30
TRGQGMJ128F9344F26,1993
TRGQGPL128F427FD57,2004
TRGQGQH128F425E290,1988-08-26
TRGQHHD128F427C994,2006
TRGQHHE128F9340334,2003
TRGQHMM128F14951CB,2003-03-27
TRGQIMU128F426353E,1993-09-23
TRGQIPP128F429412C,2017-06-24
TRGQIPR128F14A8490,2007
TRGQIRS128F1491094,2008-08-28
TRGQITD128F933924D,2012-11-08
TRGQIVG128F425E973,2013-09-09
TRGQIWX128F4262734,2004-07-12
TRGQKZF12903D0DAA1,2018-06-29
TRGQKZS12903CB8E7A,2001-07-25
TRGQLAP128F428FA33,2002
TRGQLCS12903CCA8F5,2001-09-11
TRGQLHL128F1453FF1,2008-04-28
TRGQLMG12903CA3298,2008-02-15
TRGQLMZ128F4291FBA,2008-09
TRGQLOG128E0786670,2002
TRGQLOT128F423CAC2,1999-10-26
TRGQLPF128F427480E,1958
TRGQLPN12903CFD303,2013
TRGQLQW12903CE3C94,2009-10-05
TRGQLVZ128F42AB407,2004
TRGQLWF128E0781D98,1994-05-09
TRGQLYF128F424ECB9,1999-11-09
TRGQLZU128F423EE01,1999-02-17
TRGQNPQ128F92E9D41,2015-03-31
TRGQNPU12903CBE0D7,1999
TRGQNSU128F4267D73,2008
TRGQOFT128F92EFBE8,1990
TRGQOIC128F42B0A72,2006-04-21
TRGQOII128F146DF5C,2006-04-10
TRGQOKV12903CE9397,1984
TRGQPXS128F930D5ED,2006
TRGQPZK128F426A78C,1998-04-07
TRGQQAQ12903CF2177,2004
TRGQRMX128F4297133,1998-12-08
TRGQRRC128F145B15B,1997
TRGQTUK128F425D88B,2005-05-10
TRGQTWM128F426EEC0,2004-01-18
TRGQWMH12903CDB61B,2013-10-25
TRGQWNI128F42A3C00,1999
TRGQWNU12903C9AD02,2012-06-01
TRGQWPQ128F42784D4,1998
TRGQWPT128F14690A1,2005
TRGQYAE128F933B569,2005-12-05
TRGQYAK128F9351C6B,2009-10-13
TRGQYDT128F4263CF4,2009-07-14
TRGQYDW128F92EFD85,2016
TRGRAEF128F427321D,1995-02-09
TRGRAID128E078C6C1,2012-04-08
TRGRAJE128F4284B6A,2013-09-09
TRGRBXI128F4263D63,2003
TRGRCCU128E078F647,2008-04-28
TRGRCCY128F147B415,2006-07-27
TRGRCPR128F92EFB4D,2005-12-26
TRGRCWZ128F9342378,2006
TRGRDNU128F930E4BC,2006-09
TRGRDOV128F42727DE,2019-04-17
TRGRDPE128F423A3D0,2007-07
TRGRDPK128F9317122,2006-04-25
TRGRDTT12903CFABFA,2010-04-09
TRGRFFA128F4230A6A,2005
TRGRFLX128F92E997B,1999-06-20
TRGRFSO128F93032B7,1986
TRGRFTD128F42391B8,1993
TRGRFTS128F9312129,2009-06-22
TRGRFXR128F9326581,2005-09-27
TRGRGES12903D01994,2008-10-17
TRGRGFF128F14690E3,2010-03-24
TRGRGOI128F933D3B9,2009-09-11
TRGRGOU128F4293511,1976
TRGRHAH128E0780BDF,2007-10-19
TRGRHBZ128F42833CD,2004-09-20
TRGRHDR128F42849D3,2008-04-25
TRGRHHW128F931F4CC,1971
TRGRHJC128F14ADCA6,2004-10-05
TRGRHJY12903CBD404,2019-10-25
TRGRJTW12903CB7642,2002
TRGRJVV128F42274CC,1996
TRGRJWO128F92F8CA1,2000
TRGRJXQ128F9347379,1992
TRGRLRK128F4273635,1999-11-22
TRGRLRN128F4255F00,2007
TRGRLSQ128F933704D,1999-04-06
TRGRLXI128F4241439,2004
TRGRMLM12903CC23D8,2012-10-07
TRGRMOE128F4286E79,1997
TRGRMPX12903CE58D8,1991
TRGRMVG128F4270CA9,1992
TRGRMWA128F427C2D9,1998-11-03
TRGRMZH128F4286BAD,1998-09-01
TRGRNEX128F92E5242,2014-07
TRGRNKP128F1484EEE,1993-05-10
TRGRNMA128F1459770,1981
TRGRNQA128F92FACF4,2007
TRGRNQC128F425701D,2012-11-23
TRGRNQE128F4269D58,2012-07-30
TRGRNUJ128F424F0D1,1988
TRGRPWZ128F92C1D9D,2002-04-23
TRGRPYD128F93335DA,2010-07-23
TRGRPZL128F426E385,1965
TRGRQAK128F9301317,2012-09
TRGRQBV12903CAA94A,2006-01-01
TRGRQBY128F4255A72,2009
TRGRQST12903D0509E,2016-10-31
TRGRQTG128F42AA7F8,2005
TRGRSDI12903CC2399,2000-08-01
TRGRSHN12903CAF516,2003
TRGRTOI12903CD508F,1994
TRGRTRU12903C9D1EA,1969
TRGRTSU128F14AE168,2006-10-31
TRGRTVN128F42A21D4,1999
TRGRTWG128F93223E5,2015-03-23
TRGRUDP128F931BFBC,2004-06-28
TRGRUFD128F4297D2F,2007-11-06
TRGRUGN128F93121BA,2008-10-21
TRGRUGP128F42A65E6,1995
TRGRULO128F428EF44,1999-07-27
TRGRUNP128F9339EF2,2007-04-16
TRGRUOC128F425A45F,2007-01-08
TRGRUOC128F426269C,1990-08
TRGRUOL128F935A134,1995
TRGRUUA128F935A3C7,2001-03-05
TRGRUWV128F4273648,2013-10-25
TRGRUXY128F9310866,2005-11-01
TRGRUZE128F92D7561,2008-08-05
TRGRVDR128F92CB716,2001
TRGRVGC128F42ACCA6,2000-04
TRGRWCZ12903CDCE21,2006-09-05
TRGRWDB128F931B3E7,1986-10-06
TRGRWIQ128F4263B13,1998-08-25
TRGRWJT128F42A1B54,2011-01-02
TRGRWNT12903CB6B1F,1984-04
TRGRWOC12903CB3087,2015
TRGRWOO128F427E651,2004-01-20
TRGRWRI12903CEA869,2008-11-08
TRGRWRJ128F9334DFC,2013-03-18
TRGRWTB128F4228E89,2011-12
TRGRXBF128F429EF85,2007-08-07
TRGRXQI128E0783B48,1990-07-03
TRGRYEF128F42311FF,2010
TRGRYFB128F1459D7B,2002-07-23
TRGRZMX12903CFB544,2004
TRGRZOI128F931270A,2010
TRGRZON128F427FB17,1983
TRGRZON128F92F9636,2015-03-25
TRGSAFD128F932A105,1997-11-25
TRGSAFO128F14622D7,2005-12
TRGSAFX128F4266621,1990
TRGSAHD128F933E446,2009
TRGSANE12903C950DD,2003
TRGSCOT12903CB531F,1999-05-28
TRGSCRM12903CEA978,1983
TRGSCTA128E0793868,1997-05-13
TRGSCWJ128F428397F,1999-09-28
TRGSDBW12903CF1241,2000-06
TRGSEJS128F4259F32,2006-09-18
TRGSELD12903CB2E00,1999
TRGSEMP12903CAFF1B,1993
TRGSEPQ128F1458A1F,1991
TRGSEXG128F92F2666,1999-08
TRGSEXK128F428B5FE,1996
TRGSEYD128F930B6DD,2014-03-31
TRGSFAV128EF34DE02,2001
TRGSGMO128F932A7B2,2007-04-20
TRGSGNO128F4291BB7,2005-02-26
TRGSGNZ128F426C0D8,2007
TRGSGWL128F1455315,2007-06-04
TRGSGXW128F9311559,2015-10-23
TRGSHQZ128F932B9B4,1998-06-15
TRGSHRK128F427C3AD,2014-03-14
TRGSHRT128F9310BB1,1993-06-11
TRGSJDA128F42A937E,1998-11
TRGSJNE128F932C099,2007-06-15
TRGSJPM128EF350E04,2003-11-17
TRGSJSI128F9331636,1997-11-25
TRGSKSX128F934769F,1990
TRGSKTN128F930C9BC,1973
TRGSKUK128F4269216,1996
TRGSKVM128F4257C15,2001-09-18
TRGSKWF128F14766F4,2002-04-15
TRGSMCW128F426FA9E,2007
TRGSMDR128F92D2F74,2013-09-17
TRGSNJU128F1461875,2001
TRGSNKJ128F92F418D,2003
TRGSNKQ128F425A06A,1990-03-20
TRGSNSA128F42635B9,1981-04
TRGSNTG128F93140E6,2015
TRGSNUO12903CDB5FD,2005-09-20
TRGSNXU128F92F017F,1997-06-01
TRGSPYR128F4257F68,2008-04-09
TRGSQBC128F42715BB,2008-11-18
TRGSQBC12903CA90AA,2008
TRGSQIN128F92C315A,2003-05-26
TRGSQPK128F93384F2,2005-07-20
TRGSQPS128F4294977,1997-04-15
TRGSQVD128F145BA80,1996-09-03
TRGSQWB128F933AC51,1971
TRGSQZI12903CE8590,2012-08-31
TRGSRBO128F42AA21F,2001-10-08
TRGSRCU128F92E587D,2007
TRGSTMF128F42310A9,1992
TRGSTOW128F4237400,1976-03
TRGSTPU12903C96A75,2002-03-26
TRGSTSI128F428D3A5,2007-06-22
TRGSUBX128F428CD5D,1997-09-23
TRGSUGT128E0790826,2020-07-18
TRGSUGW128F4275FEF,2007-04-03
TRGSWAF128F933ACB7,2007
TRGSWBK128F4253FC1,1991-06-01
TRGSWFJ128F4278C87,1994-10
TRGSWKY128F932EC51,2004
TRGSXRB12903C9ECD0,1999-11-16
TRGSXSO128F4284F35,2001
TRGSXVN128E0792078,2003
TRGSXWW128F42AC0EF,1985
TRGSYXN128F92FE7F1,2010-06-09
TRGSZBW128F149CB31,2014-10-20
TRGSZED12903CCDD38,1997-09-01
TRGTAPS128F4266284,2008
TRGTARJ128F424697D,2006-01-27
TRGTAWB128F42950B4,2020-03-27
TRGTAWG128F9335F8A,2019-12-31
TRGTBAK128F428FAF9,1967
TRGTCAF128F4255EC0,2003-02-11
TRGTCAP12903D0189A,2010-02-15
TRGTCBX128F425B840,2013-10
TRGTCGP12903CD19C4,2017-12-27
TRGTCHK128F42870F8,1985
TRGTEMT128F92ED02F,2010
TRGTENV128F427E0D8,1999
TRGTEOE128F145F852,2003-06-22
TRGTGGY12903CD6C13,2010-04-13
TRGTGHF128F425B547,2015-12-30
TRGTGJR128F92D2C42,2010-01-27
TRGTGNM128F9314619,2005-10-18
TRGTGNM128F9343F00,2002
TRGTGOS128F42ADC40,2002-02-26
TRGTGSC12903CF42EC,2012-11-29
TRGTGSQ128F931F35A,2018-09-21
TRGTHNL128F930190F,2019-05
TRGTHUZ128F14A21B8,1998
TRGTHVX128F92D325E,1999
TRGTIWF128F42AA9BC,2002
TRGTIWQ12903C9B52F,2001-02-12
TRGTIXB128F424CAFC,2013
TRGTIXY128F4281BCA,2007-05-07
TRGTIZH128F42892F5,2007-06-26
TRGTJBC128F92F2D05,1999
TRGTJGA128F4282A55,2007-01-07
TRGTJJP128F4263D52,2004
TRGTJJR12903CF3206,2002-10-01
TRGTJMV128F4244FC8,2002
TRGTJPK128F9314CE1,2007-07-31
TRGTJQB12903CE968F,1994
TRGTLRN128F4230F87,2005-04-13
TRGTLRU128F42B0718,2003
TRGTNOI128F1472B93,2014-12-08
TRGTNUG128F933ABE6,2009-11-27
TRGTNXL128F146FA6F,1995
TRGTNZU128F9324E47,2011-08-02
TRGTOAO12903CB6169,2006
TRGTPUK128F146E228,2006-06-05
TRGTPVP128F9358390,
TRGTPZD128F428D23C,1998-06-02
TRGTQAY128F426C188,2009-10-26
TRGTQJP128F425A454,1998-01-13
TRGTQKJ128E0795056,2004
TRGTQKU128F1494C77,1967-03-10
TRGTQRM128F9330911,2003-01-20
TRGTQSN128F1470968,2000-09-11
TRGTQTI128F92F21A3,2008-07-08
TRGTQWT128F426AC20,2006
TRGTRAO12903CE8706,2006-05-09
TRGTRFU128F93109D0,2005
TRGTRGG128F428259F,2008-05
TRGTRHD128F9333046,2008-11-11
TRGTRUN128F42B0724,2006-05-04
TRGTRXW128F42AAEC5,2002
TRGTRYR128F9342D4A,2001
TRGTRZX128F4238B77,1990
TRGTSAF128F92E9CD3,2004
TRGTUJN128F9343EED,2005-06-21
TRGTULR128E0789BA6,2006-04-18
TRGTUQH128EF344218,2006-09-26
TRGTUUE128F9310C99,1995-12-12
TRGTUXI128F428471C,1997-01-01
TRGTXXQ128F92F7BA8,2020
TRGTYFV128F92C26F1,2002
TRGTYHT128F930C9FC,1997
TRGTYLD128F932BE9E,2013-06-16
TRGUAHS128F931FF75,2010-01-19
TRGUANZ128F4280602,2009-05-21
TRGUAPO128F92F824F,2012-11-19
TRGUAWZ128F146957C,1996-10-21
TRGUAXM128F934B64B,2006-04-18
TRGUDFR12903CDB771,2007-05-15
TRGUFMB128F42187DE,2017-12-25
TRGUFPZ128F4261F3A,1996-08-26
TRGUFQO128F932C6FA,1985-05-25
TRGUFYN128F92F13C6,2003
TRGUHUN128F426B429,2007-04-13
TRGUHVH128F934B491,2014-05-30
TRGUHWA128F14853BC,2006-08-14
TRGUHYW128F9327BFC,1998-05-05
TRGUJHM12903CF4549,2011-11-04
TRGUJHN128F93092E8,2000-08-22
TRGUJJF128F92E8802,2006-07-18
TRGUJKG128E07820C3,2002
TRGUJLP128F14715D5,1998
TRGUMCL128F421933C,2006-03-14
TRGUMGO128F92F76BB,1995
TRGUMQU128F930B28A,2003-10-20
TRGUPDO128F146BB2F,2010
TRGUPDS128F92E66C6,2002-08-13
TRGUQSL128F92FEBEF,2007-12-05
TRGUQWS128F92F7735,1997-04-02
TRGURBC128F426837C,2004-11-12
TRGUSAH128F92E503B,2009-02-17
TRGUSAO128F428F664,2004
TRGUSKQ128F931F814,1996-03-30
TRGUSNI128F4298AF9,2003-04-01
TRGUSRV128F1452984,1987
TRGUUDI128EF363167,2005
TRGUUDS128F92EEB1B,2006-11-28
TRGUUFK128F931BDE6,2006
TRGUUGN128F42829F8,2015-05-05
TRGUUHA128F4282562,1994-04-12
TRGUVML128F9353A70,2005-03-05
TRGUVQO128F9317098,2009
TRGUVUD128F429AAB9,1995
TRGUXAH128F424302D,2011-09-20
TRGUXEE128F4235127,1995
TRGUXJZ128F9303093,1994
TRGUXKK128F933DB55,2009-11-16
TRGUXNW128F429C574,2017-04-07
TRGUZJK128E0786421,2000
TRGUZMJ128F92CCFD5,1986-07-07
TRGUZMT128F146F886,2002-06-07
TRGUZNK128F14A89B1,2006-08-29
TRGUZPZ12903CEE39D,1991
TRGUZQS128F9326A78,2012-02-13
TRGUZUW128F427BA50,1985
TRGUZVW128F92F7B16,2007
TRGUZWQ128F427A598,2001-09-25
TRGUZXA12903CAC68C,1998
TRGUZYO128F1486817,2016
TRGVAOX128F4232946,1991
TRGVAPO128F425748D,2001-05-20
TRGVAQT128E0796959,2003-02-10
TRGVARH128F422BB86,1999
TRGVCFK128F4266E62,1994-06-27
TRGVCLL12903CAF42C,1995
TRGVCMY128F421BD99,2005-08-22
TRGVCQY128F933D27D,1998
TRGVDVW128E078ECD5,1992-03-17
TRGVEPF128F42133A4,2003
TRGVEQL128F92F90DD,2008-05-05
TRGVEQU128E0796036,1995
TRGVESG128F930E265,2008-02-18
TRGVESU128F4259906,1996-11-11
TRGVEXR128F4265FCB,1993
TRGVGUW128F92F311F,1977
TRGVHAF128F429629A,2007-08-10
TRGVHCA128EF349B88,2014-07-09
TRGVHDN128F930C5DB,2001-01-30
TRGVHEA128F428CDD4,1997
TRGVHIY128F426A699,2003-08-25
TRGVHKP128F427A4D9,1997
TRGVHNO12903C9BA0E,2008-09-09
TRGVHPH12903CF59AB,2017-09-15
TRGVHQD12903D139B7,2009-10-28
TRGVIPD12903CDC9D4,2003-03-04
TRGVITW128F1469B54,2018-04-27
TRGVIUP128F933B3B9,2007-07-12
TRGVIVX128F427081F,1987
TRGVJGX128F9305DB0,2012-09-28
TRGVJIE128F932C3B7,2004
TRGVJKN128F92E5085,2007-07-23
TRGVJOQ128F4299F49,2006-10-26
TRGVKVD128F427EF96,1999
TRGVKXB12903CD4CB9,2011
TRGVMQU128F42A08DC,1998-05-04
TRGVMSX128F934AB83,1988
TRGVMVZ128F93024DA,2009-04
TRGVMZR128F931711A,2006
TRGVOSI128F93068C2,2005-05-09
TRGVOTJ128F147BE05,1999-09-28
TRGVOUG12903CC80B4,2010
TRGVOZI128F92D71BC,2008-08-11
TRGVQOT128F428A4EB,1999
TRGVQPM128F1481591,2013-04-08
TRGVQPV128F428E944,1984
TRGVSKQ128F92E32C9,1983
TRGVSLN128F933A1B2,2020-11-17
TRGVUBG128F149C545,1994
TRGVUDE128F145A9CE,1989
TRGVUFN12903CD26F4,2003
TRGVUNC128F93032EF,1995
TRGVUQA128F4213BC5,1990-05
TRGVUYG12903CEA55A,2006-10-09
TRGVWAA128F1482E5D,1998
TRGVWCZ128F148E0D7,2006-11-14
TRGVWDO12903CD108A,2007-05-25
TRGVWEX128F92C50B7,1992-08-04
TRGVXNL128F4267B38,1996-10-10
TRGVXNM128EF349B8C,2014-07-09
TRGVXSG128F92DC912,2004
TRGVXVJ128F931406C,
TRGVXWK128F429DA48,2006
TRGVYAW128F1458093,2011
TRGVYBU128F425B737,2001
TRGVYDT128F92F1518,1995
TRGVYJC128F423096E,1994-03-08
TRGVYLO128E0798D4C,1994
TRGVYMY12903CDD30F,2010-11-05
TRGVYTC12903CFB533,2007-05-25
TRGVZUT128F9320931,2001
TRGVZVG128E0783D4B,1982
TRGWBTZ128F934B5B0,2005-08-24
TRGWBTZ12903CB2E52,1993
TRGWBWI128F424357B,2012-04-06
TRGWBWJ128F146006B,2008
TRGWCZP128F149F5FD,2008-10-20
TRGWDCG128E0781637,2003-09-02
TRGWDDF128F933623B,
TRGWFAA128EF348DD6,1993
TRGWFBD128F42BA4A7,2003-08-18
TRGWFKI12903CE6A0A,2000-04-18
TRGWFMI128F932623F,2006-02-01
TRGWGVJ128F92F8630,2020-06-05
TRGWGZJ128F934D1A0,2010
TRGWHCB128EF351A32,1995
TRGWHDZ128F4277BCD,2001-02
TRGWHYX128F428C24A,1997
TRGWIBI128F14956E2,1992-06-30
TRGWIDA128F146A199,2014-05-30
TRGWIED128F92CEEEA,1991
TRGWIFN12903CBA136,2005-05-02
TRGWIGH128F42669D4,2008-12-19
TRGWJIZ128F932E104,2007
TRGWJJR12903CF81A0,2008-09-16
TRGWJKM128F930B17F,2012
TRGWJMF128F4263B40,1977
TRGWJMH128F149576D,1995-08-01
